STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING,Year,Month,Day,Season,WeatherCondition,Airport,IATA,Name,City,State
USW00023174,2023-08-18,69.6,0.012,4.8,3.4,26010,2023,8,18,Summer,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-19,75.2,0.4919999999999999,11.5,9.5,26949,2023,8,19,Summer,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-20,82.4,0.0,10.2,9.7,13115,2023,8,20,Summer,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-21,69.5,0.012,6.6,9.3,18689,2023,8,21,Summer,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-22,85.0,0.012,17.9,6.8,22987,2023,8,22,Summer,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-23,85.0,0.048,12.0,10.0,41834,2023,8,23,Summer,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-24,86.8,0.06,3.7,9.1,10404,2023,8,24,Summer,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-25,83.3,0.18,8.5,6.3,24310,2023,8,25,Summer,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-26,70.5,0.204,4.6,2.2,11941,2023,8,26,Summer,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-27,78.8,0.336,8.7,10.0,17835,2023,8,27,Summer,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-28,74.2,0.072,5.9,2.3,27943,2023,8,28,Summer,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-29,72.5,0.18,8.9,9.6,8894,2023,8,29,Summer,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-30,81.6,0.012,4.6,8.9,13520,2023,8,30,Summer,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-08-31,77.6,0.012,36.6,7.3,36672,2023,8,31,Summer,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00094846,2023-06-01,78.8,0.156,5.3,9.1,25222,2023,6,1,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-02,82.6,0.108,7.8,10.0,22019,2023,6,2,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-03,92.7,0.12,9.2,4.7,-801,2023,6,3,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-04,76.7,0.024,8.4,5.8,32799,2023,6,4,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-05,72.3,0.036,24.9,7.6,18202,2023,6,5,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-06,88.5,0.036,2.7,3.9,12412,2023,6,6,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-07,106.7,0.012,3.8,6.7,30756,2023,6,7,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-08,73.8,0.24,6.0,3.0,2387,2023,6,8,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-09,89.3,0.06,4.6,6.5,20674,2023,6,9,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-10,91.1,0.12,12.3,6.2,30827,2023,6,10,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-11,64.4,0.084,13.1,6.3,19670,2023,6,11,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-12,88.2,0.48,2.1,10.0,39958,2023,6,12,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-13,74.5,0.0,6.3,6.6,4697,2023,6,13,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-14,91.0,0.012,8.4,7.4,12934,2023,6,14,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-15,88.1,0.072,11.9,6.9,22885,2023,6,15,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-16,76.6,0.024,29.5,9.8,5481,2023,6,16,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-17,73.3,0.036,2.2,8.0,15757,2023,6,17,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-18,91.8,0.156,10.6,5.6,18561,2023,6,18,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-19,54.2,0.2279999999999999,2.7,10.0,24100,2023,6,19,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-20,70.9,0.096,8.2,8.7,31391,2023,6,20,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-21,60.5,0.252,3.6,5.6,20732,2023,6,21,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-22,68.0,0.024,12.8,3.8,20836,2023,6,22,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-23,84.1,0.096,6.1,3.7,17331,2023,6,23,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-24,67.4,0.132,12.9,4.9,29212,2023,6,24,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-25,81.1,0.12,9.9,10.0,10001,2023,6,25,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-26,86.9,0.0,8.1,9.6,16659,2023,6,26,Summer,Clear,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-27,88.9,0.096,11.9,10.0,15679,2023,6,27,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-28,90.5,0.0,8.0,10.0,20874,2023,6,28,Summer,Clear,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-29,63.1,0.12,6.3,6.0,-2532,2023,6,29,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-06-30,81.2,0.18,3.9,8.8,17540,2023,6,30,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-01,85.8,0.624,12.0,8.5,25291,2023,7,1,Summer,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-02,86.5,0.072,15.0,10.0,17458,2023,7,2,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-03,75.0,0.108,17.4,4.8,3804,2023,7,3,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-04,78.4,0.132,5.0,9.6,9523,2023,7,4,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-05,75.1,0.132,3.3,6.8,13056,2023,7,5,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-06,83.0,0.012,15.5,7.1,23763,2023,7,6,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-07,85.2,0.012,6.4,8.1,24654,2023,7,7,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-08,66.4,0.192,6.7,9.0,19314,2023,7,8,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-09,91.7,0.156,20.7,7.5,21423,2023,7,9,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-10,78.3,0.012,4.4,9.1,22277,2023,7,10,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-11,77.5,0.12,12.0,7.5,14251,2023,7,11,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-12,72.6,0.024,16.5,7.7,10409,2023,7,12,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-13,84.9,0.06,2.9,8.5,30816,2023,7,13,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-14,91.6,0.036,10.3,9.0,21662,2023,7,14,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-15,86.7,0.528,14.5,10.0,4492,2023,7,15,Summer,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-16,92.1,0.204,24.7,8.5,761,2023,7,16,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-17,72.6,0.168,7.7,3.5,30900,2023,7,17,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-18,89.6,0.42,1.3,2.6,27883,2023,7,18,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-19,60.2,0.168,4.9,5.1,7696,2023,7,19,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-20,73.8,0.06,4.9,6.0,27627,2023,7,20,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-21,79.1,0.276,25.9,7.8,-1608,2023,7,21,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-22,70.1,0.0,16.6,7.5,26202,2023,7,22,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-23,84.3,0.036,3.0,3.1,23898,2023,7,23,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-24,86.5,0.096,13.8,10.0,27185,2023,7,24,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-25,72.2,0.2279999999999999,4.7,5.4,11506,2023,7,25,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-26,88.0,0.036,6.6,7.0,40707,2023,7,26,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-27,86.6,0.024,6.4,10.0,15328,2023,7,27,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-28,69.3,0.012,10.8,8.2,9879,2023,7,28,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-29,89.1,0.06,2.0,8.8,1785,2023,7,29,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-30,65.7,0.012,10.6,10.0,11418,2023,7,30,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-07-31,79.4,0.108,4.1,10.0,24371,2023,7,31,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-01,89.9,0.144,4.9,7.5,15643,2023,8,1,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-02,73.8,0.012,18.0,9.2,14288,2023,8,2,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-03,73.7,0.4559999999999999,2.9,6.7,33366,2023,8,3,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-04,88.3,0.204,23.1,10.0,26190,2023,8,4,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-05,97.9,0.036,9.6,10.0,19329,2023,8,5,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-06,85.4,0.036,5.3,7.4,-4505,2023,8,6,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-07,92.4,0.012,10.6,9.3,18029,2023,8,7,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-08,82.0,0.024,13.8,8.6,34014,2023,8,8,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-09,71.0,0.3,29.7,8.2,31299,2023,8,9,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-10,88.5,0.276,11.6,8.4,13284,2023,8,10,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-11,102.9,0.132,20.8,9.8,28040,2023,8,11,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-12,68.3,0.348,2.5,10.0,22080,2023,8,12,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-13,75.5,0.276,2.9,9.2,19787,2023,8,13,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-14,97.0,0.012,4.5,10.0,15108,2023,8,14,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-15,70.5,0.18,20.3,7.9,10000,2023,8,15,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-16,99.8,0.06,6.3,7.9,6061,2023,8,16,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-17,63.5,0.024,6.6,8.1,10065,2023,8,17,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-18,79.3,0.06,5.2,6.8,5965,2023,8,18,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-19,78.2,0.264,1.6,3.3,10520,2023,8,19,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-20,70.1,0.12,11.1,6.7,26494,2023,8,20,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-21,86.4,0.012,7.6,10.0,20745,2023,8,21,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-22,74.8,0.072,20.5,7.8,14510,2023,8,22,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-23,87.6,0.384,8.0,3.5,12558,2023,8,23,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-24,86.0,0.036,5.1,7.0,22509,2023,8,24,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-25,98.0,0.204,11.8,5.8,8505,2023,8,25,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-26,95.4,0.252,6.5,10.0,8377,2023,8,26,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-27,80.0,0.072,18.5,7.1,27902,2023,8,27,Summer,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-28,75.1,0.108,14.6,10.0,29503,2023,8,28,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-29,82.8,0.312,18.9,10.0,41791,2023,8,29,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-30,70.3,0.156,5.1,10.0,16835,2023,8,30,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-08-31,72.8,0.192,6.1,10.0,37661,2023,8,31,Summer,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00003927,2023-06-01,70.3,0.096,10.9,1.6,18316,2023,6,1,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-02,85.5,0.084,9.2,10.0,9293,2023,6,2,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-03,79.7,0.024,7.7,10.0,9032,2023,6,3,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-04,85.4,0.36,3.7,10.0,8146,2023,6,4,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-05,91.6,0.288,0.6,10.0,16669,2023,6,5,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-06,80.9,0.036,4.8,4.0,10066,2023,6,6,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-07,66.7,0.024,7.5,10.0,36138,2023,6,7,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-08,78.7,0.096,9.6,5.7,26649,2023,6,8,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-09,87.8,0.18,3.3,7.5,-262,2023,6,9,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-10,84.6,0.204,18.5,10.0,16683,2023,6,10,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-11,92.0,0.108,7.5,7.5,31495,2023,6,11,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-12,78.7,0.108,7.1,5.1,4053,2023,6,12,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-13,83.8,0.132,15.5,10.0,30077,2023,6,13,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-14,81.8,0.216,7.9,9.2,15267,2023,6,14,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-15,79.5,0.036,10.4,10.0,19732,2023,6,15,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-16,90.7,0.252,9.8,1.7,13764,2023,6,16,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-17,112.3,0.048,4.9,4.8,19417,2023,6,17,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-18,77.9,0.072,1.5,10.0,27205,2023,6,18,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-19,69.4,0.288,13.6,5.4,6763,2023,6,19,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-20,86.9,0.168,10.1,5.3,42350,2023,6,20,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-21,74.4,0.036,2.8,8.3,11579,2023,6,21,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-22,94.0,0.312,2.7,10.0,5562,2023,6,22,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-23,70.1,0.096,5.6,3.1,-1215,2023,6,23,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-24,79.9,0.06,6.3,6.9,15936,2023,6,24,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-25,86.3,0.336,30.3,7.1,25869,2023,6,25,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-26,80.8,0.528,22.8,8.9,16896,2023,6,26,Summer,Severe,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-27,64.6,0.192,2.6,8.6,36941,2023,6,27,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-28,82.7,0.036,6.9,9.1,28265,2023,6,28,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-29,85.5,0.168,6.7,6.3,24474,2023,6,29,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-06-30,79.8,0.096,1.3,6.2,25858,2023,6,30,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-01,83.7,0.0,9.4,10.0,6973,2023,7,1,Summer,Clear,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-02,76.5,0.012,3.2,10.0,19879,2023,7,2,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-03,71.6,0.072,6.8,9.8,28885,2023,7,3,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-04,90.7,0.06,21.0,5.6,6746,2023,7,4,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-05,91.2,0.084,6.9,6.2,14531,2023,7,5,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-06,78.4,0.288,2.3,1.4,24013,2023,7,6,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-07,76.9,0.036,10.9,8.7,14408,2023,7,7,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-08,83.9,0.132,8.7,3.0,14403,2023,7,8,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-09,93.9,0.096,11.2,5.7,13348,2023,7,9,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-10,89.2,0.024,30.3,10.0,23989,2023,7,10,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-11,74.2,0.132,5.1,9.5,4473,2023,7,11,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-12,80.2,0.024,18.0,5.0,26050,2023,7,12,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-13,82.8,0.12,12.2,4.3,6814,2023,7,13,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-14,80.2,0.156,15.7,7.6,4347,2023,7,14,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-15,76.7,0.084,4.6,7.5,8778,2023,7,15,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-16,77.9,0.024,7.8,6.6,10216,2023,7,16,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-17,72.9,0.06,37.4,9.2,2790,2023,7,17,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-18,71.9,0.0,5.0,7.9,23689,2023,7,18,Summer,Clear,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-19,80.3,0.048,11.7,10.0,22638,2023,7,19,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-20,89.8,0.036,12.3,6.9,16440,2023,7,20,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-21,84.0,0.084,3.1,8.9,27615,2023,7,21,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-22,71.2,0.024,4.3,4.7,19224,2023,7,22,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-23,70.5,0.06,1.1,6.0,11004,2023,7,23,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-24,89.0,0.252,1.8,7.5,19394,2023,7,24,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-25,78.8,0.084,21.8,8.3,15987,2023,7,25,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-26,82.7,0.18,5.0,10.0,19344,2023,7,26,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-27,70.5,0.144,2.8,8.6,19891,2023,7,27,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-28,78.7,0.0,4.0,4.5,12018,2023,7,28,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-29,88.4,0.084,24.8,2.9,22392,2023,7,29,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-30,79.7,0.036,3.5,5.0,31184,2023,7,30,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-07-31,80.7,0.048,5.9,3.2,4855,2023,7,31,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-01,74.1,0.012,17.2,7.6,17818,2023,8,1,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-02,84.2,0.084,12.3,6.6,32161,2023,8,2,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-03,88.8,0.024,11.5,7.1,25960,2023,8,3,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-04,80.0,0.036,3.6,9.3,9246,2023,8,4,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-05,82.5,0.132,14.6,10.0,19694,2023,8,5,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-06,72.1,0.084,9.5,5.9,23255,2023,8,6,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-07,84.2,0.072,6.4,5.3,15210,2023,8,7,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-08,71.2,0.036,14.9,8.5,24891,2023,8,8,Summer,Mild,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2023-08-09,80.3,0.108,17.1,2.7,22228,2023,8,9,Summer,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
